Area Code,State,Market,Market Size,Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,ProductId,Date,Product Type,Product,Type
518,New York,East,Major Market,-232,-65,171,225,91,69,4742,10,11/1/2011 0:00,Herbal Tea,Mint,Decaf
518,New York,East,Major Market,112,152,256,104,40,29,871,11,5/1/2010 0:00,Tea,Darjeeling,Regular
518,New York,East,Major Market,84,117,198,81,33,22,984,11,11/1/2010 0:00,Tea,Darjeeling,Regular
518,New York,East,Major Market,105,144,243,99,39,27,766,12,2/1/2010 0:00,Tea,Earl Grey,Regular
518,New York,East,Major Market,111,152,256,104,41,29,952,12,7/1/2010 0:00,Tea,Earl Grey,Regular
518,New York,East,Major Market,133,179,302,123,46,34,928,12,9/1/2010 0:00,Tea,Earl Grey,Regular
518,New York,East,Major Market,197,179,322,123,46,34,928,12,9/1/2011 0:00,Tea,Earl Grey,Regular
518,New York,East,Major Market,197,179,322,123,46,34,959,12,12/1/2011 0:00,Tea,Earl Grey,Regular
518,New York,East,Major Market,463,407,700,250,95,70,723,7,12/1/2011 0:00,Espresso,Regular Espresso,Regular
530,California,West,Major Market,493,534,882,356,165,124,2476,2,6/1/2011 0:00,Coffee,Columbian,Regular
530,California,West,Major Market,402,420,745,279,149,97,2642,2,12/1/2011 0:00,Coffee,Columbian,Regular
530,California,West,Major Market,-189,-30,165,196,100,64,3139,3,8/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
530,California,West,Major Market,86,114,201,75,56,24,549,13,2/1/2011 0:00,Tea,Green Tea,Regular
530,California,West,Major Market,58,90,160,60,51,19,656,13,9/1/2011 0:00,Tea,Green Tea,Regular
530,California,West,Major Market,50,239,412,173,189,156,927,5,8/1/2010 0:00,Espresso,Caffe Mocha,Regular
530,California,West,Major Market,31,187,322,135,156,122,940,5,12/1/2010 0:00,Espresso,Caffe Mocha,Regular
530,California,West,Major Market,26,145,280,105,134,95,725,5,1/1/2011 0:00,Espresso,Caffe Mocha,Regular
530,California,West,Major Market,46,187,343,135,156,122,940,5,12/1/2011 0:00,Espresso,Caffe Mocha,Regular
530,California,West,Major Market,326,336,628,253,116,83,1686,6,9/1/2011 0:00,Espresso,Decaf Espresso,Decaf
530,California,West,Major Market,249,245,506,207,89,64,965,9,1/1/2011 0:00,Herbal Tea,Lemon,Decaf
530,California,West,Major Market,68,107,190,83,39,27,613,10,2/1/2010 0:00,Herbal Tea,Mint,Decaf
530,California,West,Major Market,92,107,188,83,37,27,584,10,5/1/2011 0:00,Herbal Tea,Mint,Decaf
530,California,West,Major Market,39,51,96,39,25,12,541,10,10/1/2011 0:00,Herbal Tea,Mint,Decaf
530,California,West,Major Market,153,152,254,104,38,29,821,11,5/1/2011 0:00,Tea,Darjeeling,Regular
530,California,West,Major Market,83,117,198,81,34,22,460,12,4/1/2010 0:00,Tea,Earl Grey,Regular
530,California,West,Major Market,89,124,210,86,35,24,499,12,5/1/2010 0:00,Tea,Earl Grey,Regular
541,Oregon,West,Small Market,1,87,150,63,86,57,435,1,1/1/2010 0:00,Coffee,Amaretto,Regular
541,Oregon,West,Small Market,-6,63,107,44,69,40,496,1,6/1/2010 0:00,Coffee,Amaretto,Regular
541,Oregon,West,Small Market,-11,52,89,37,63,33,513,1,8/1/2010 0:00,Coffee,Amaretto,Regular
541,Oregon,West,Small Market,-3,74,126,52,77,47,509,1,9/1/2010 0:00,Coffee,Amaretto,Regular
541,Oregon,West,Small Market,-4,73,125,52,77,47,509,1,11/1/2010 0:00,Coffee,Amaretto,Regular
541,Oregon,West,Small Market,-6,75,137,54,79,49,427,1,2/1/2011 0:00,Coffee,Amaretto,Regular
541,Oregon,West,Small Market,-10,65,119,47,72,42,521,1,12/1/2011 0:00,Coffee,Amaretto,Regular
541,Oregon,West,Small Market,18,80,137,57,62,18,469,2,9/1/2010 0:00,Coffee,Columbian,Regular
541,Oregon,West,Small Market,12,70,127,49,62,16,399,2,4/1/2011 0:00,Coffee,Columbian,Regular
541,Oregon,West,Small Market,0,55,93,39,51,12,478,2,7/1/2011 0:00,Coffee,Columbian,Regular
541,Oregon,West,Small Market,27,80,146,57,62,18,469,2,9/1/2011 0:00,Coffee,Columbian,Regular
541,Oregon,West,Small Market,21,75,136,53,61,17,470,2,11/1/2011 0:00,Coffee,Columbian,Regular
541,Oregon,West,Small Market,1,57,104,41,56,13,482,2,12/1/2011 0:00,Coffee,Columbian,Regular
541,Oregon,West,Small Market,20,55,93,38,35,12,414,3,6/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
541,Oregon,West,Small Market,19,51,85,34,32,10,428,3,8/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
541,Oregon,West,Small Market,42,64,114,43,36,13,363,3,4/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
541,Oregon,West,Small Market,25,51,84,34,31,10,432,3,7/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
541,Oregon,West,Small Market,37,60,108,41,35,13,435,3,12/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
541,Oregon,West,Small Market,67,116,200,84,49,26,500,13,1/1/2010 0:00,Tea,Green Tea,Regular
541,Oregon,West,Small Market,74,125,214,89,51,27,481,13,3/1/2010 0:00,Tea,Green Tea,Regular
541,Oregon,West,Small Market,102,161,277,116,59,35,678,13,8/1/2010 0:00,Tea,Green Tea,Regular
541,Oregon,West,Small Market,81,134,230,96,53,29,666,13,9/1/2010 0:00,Tea,Green Tea,Regular
541,Oregon,West,Small Market,104,116,224,84,51,26,500,13,1/1/2011 0:00,Tea,Green Tea,Regular
541,Oregon,West,Small Market,139,159,271,114,54,35,555,13,5/1/2011 0:00,Tea,Green Tea,Regular
541,Oregon,West,Small Market,178,195,333,141,61,43,692,13,7/1/2011 0:00,Tea,Green Tea,Regular
541,Oregon,West,Small Market,113,127,232,91,51,28,656,13,10/1/2011 0:00,Tea,Green Tea,Regular
541,Oregon,West,Small Market,33,80,140,60,47,19,329,5,2/1/2010 0:00,Espresso,Caffe Mocha,Regular
541,Oregon,West,Small Market,27,71,123,52,44,17,361,5,5/1/2010 0:00,Espresso,Caffe Mocha,Regular
541,Oregon,West,Small Market,28,72,125,53,44,17,410,5,9/1/2010 0:00,Espresso,Caffe Mocha,Regular
541,Oregon,West,Small Market,49,80,149,60,47,19,329,5,2/1/2011 0:00,Espresso,Caffe Mocha,Regular
541,Oregon,West,Small Market,33,68,117,50,41,16,397,5,6/1/2011 0:00,Espresso,Caffe Mocha,Regular
541,Oregon,West,Small Market,40,71,131,52,44,17,405,5,10/1/2011 0:00,Espresso,Caffe Mocha,Regular
541,Oregon,West,Small Market,49,79,147,59,46,19,411,5,11/1/2011 0:00,Espresso,Caffe Mocha,Regular
541,Oregon,West,Small Market,83,149,298,149,66,41,1156,6,5/1/2010 0:00,Espresso,Decaf Espresso,Decaf
541,Oregon,West,Small Market,83,149,298,149,66,41,1245,6,6/1/2010 0:00,Espresso,Decaf Espresso,Decaf
541,Oregon,West,Small Market,81,146,291,145,65,40,1304,6,7/1/2010 0:00,Espresso,Decaf Espresso,Decaf
541,Oregon,West,Small Market,87,155,310,155,68,43,1280,6,9/1/2010 0:00,Espresso,Decaf Espresso,Decaf
541,Oregon,West,Small Market,115,149,295,149,61,41,1156,6,5/1/2011 0:00,Espresso,Decaf Espresso,Decaf
541,Oregon,West,Small Market,112,146,288,145,60,40,1292,6,8/1/2011 0:00,Espresso,Decaf Espresso,Decaf
541,Oregon,West,Small Market,33,55,92,37,22,10,768,8,3/1/2010 0:00,Herbal Tea,Chamomile,Decaf
541,Oregon,West,Small Market,17,36,61,25,19,7,823,8,9/1/2010 0:00,Herbal Tea,Chamomile,Decaf
541,Oregon,West,Small Market,19,36,60,24,17,6,829,8,12/1/2010 0:00,Herbal Tea,Chamomile,Decaf
541,Oregon,West,Small Market,30,41,68,28,18,7,816,8,6/1/2011 0:00,Herbal Tea,Chamomile,Decaf
541,Oregon,West,Small Market,28,38,67,25,19,7,823,8,11/1/2011 0:00,Herbal Tea,Chamomile,Decaf
541,Oregon,West,Small Market,30,56,100,44,26,14,618,9,2/1/2010 0:00,Herbal Tea,Lemon,Decaf
541,Oregon,West,Small Market,53,87,155,68,34,22,587,9,8/1/2010 0:00,Herbal Tea,Lemon,Decaf
541,Oregon,West,Small Market,66,104,185,81,38,26,551,9,12/1/2010 0:00,Herbal Tea,Lemon,Decaf
541,Oregon,West,Small Market,47,60,113,46,28,15,608,9,4/1/2011 0:00,Herbal Tea,Lemon,Decaf
541,Oregon,West,Small Market,41,56,98,43,24,14,602,9,5/1/2011 0:00,Herbal Tea,Lemon,Decaf
541,Oregon,West,Small Market,73,87,154,68,32,22,587,9,8/1/2011 0:00,Herbal Tea,Lemon,Decaf
541,Oregon,West,Small Market,70,79,149,61,32,20,579,9,9/1/2011 0:00,Herbal Tea,Lemon,Decaf
541,Oregon,West,Small Market,108,115,218,90,42,29,572,9,10/1/2011 0:00,Herbal Tea,Lemon,Decaf
541,Oregon,West,Small Market,104,112,213,88,42,29,561,9,11/1/2011 0:00,Herbal Tea,Lemon,Decaf
541,Oregon,West,Small Market,17,34,56,22,17,6,452,11,2/1/2010 0:00,Tea,Darjeeling,Regular
541,Oregon,West,Small Market,9,26,44,18,17,5,486,11,7/1/2010 0:00,Tea,Darjeeling,Regular
541,Oregon,West,Small Market,13,30,50,20,17,5,482,11,9/1/2010 0:00,Tea,Darjeeling,Regular
541,Oregon,West,Small Market,16,32,53,21,16,5,480,11,10/1/2010 0:00,Tea,Darjeeling,Regular
541,Oregon,West,Small Market,28,48,80,32,20,8,482,11,11/1/2010 0:00,Tea,Darjeeling,Regular
541,Oregon,West,Small Market,44,48,90,32,21,8,456,11,1/1/2011 0:00,Tea,Darjeeling,Regular
541,Oregon,West,Small Market,24,32,56,21,16,5,449,11,3/1/2011 0:00,Tea,Darjeeling,Regular
541,Oregon,West,Small Market,22,32,56,21,17,5,454,11,4/1/2011 0:00,Tea,Darjeeling,Regular
541,Oregon,West,Small Market,12,25,41,16,15,4,484,11,8/1/2011 0:00,Tea,Darjeeling,Regular
541,Oregon,West,Small Market,19,30,53,20,17,5,482,11,9/1/2011 0:00,Tea,Darjeeling,Regular
541,Oregon,West,Small Market,37,44,78,29,19,8,490,11,12/1/2011 0:00,Tea,Darjeeling,Regular
541,Oregon,West,Small Market,73,134,222,88,61,29,653,12,4/1/2010 0:00,Tea,Earl Grey,Regular
541,Oregon,West,Small Market,87,150,249,99,63,32,798,12,9/1/2010 0:00,Tea,Earl Grey,Regular
541,Oregon,West,Small Market,144,172,283,114,63,37,822,12,7/1/2011 0:00,Tea,Earl Grey,Regular
541,Oregon,West,Small Market,144,172,283,114,63,37,810,12,8/1/2011 0:00,Tea,Earl Grey,Regular
541,Oregon,West,Small Market,15,71,129,58,56,22,325,4,3/1/2010 0:00,Espresso,Caffe Latte,Regular
541,Oregon,West,Small Market,13,67,121,54,54,20,337,4,4/1/2010 0:00,Espresso,Caffe Latte,Regular
541,Oregon,West,Small Market,11,65,118,53,54,20,361,4,5/1/2010 0:00,Espresso,Caffe Latte,Regular
541,Oregon,West,Small Market,16,69,124,55,53,20,410,4,11/1/2010 0:00,Espresso,Caffe Latte,Regular
541,Oregon,West,Small Market,27,73,141,59,55,22,331,4,2/1/2011 0:00,Espresso,Caffe Latte,Regular
541,Oregon,West,Small Market,15,65,117,53,50,20,361,4,5/1/2011 0:00,Espresso,Caffe Latte,Regular
541,Oregon,West,Small Market,12,60,108,49,47,18,414,4,8/1/2011 0:00,Espresso,Caffe Latte,Regular
559,California,West,Major Market,262,407,678,271,145,94,2101,2,1/1/2010 0:00,Coffee,Columbian,Regular
559,California,West,Major Market,243,252,496,213,88,66,942,9,2/1/2011 0:00,Herbal Tea,Lemon,Decaf
559,California,West,Major Market,253,277,507,235,87,72,1060,9,5/1/2011 0:00,Herbal Tea,Lemon,Decaf
559,California,West,Major Market,129,212,423,211,83,59,1778,4,11/1/2010 0:00,Espresso,Caffe Latte,Regular
561,Florida,East,Major Market,67,126,210,84,59,27,632,2,3/1/2010 0:00,Coffee,Columbian,Regular
561,Florida,East,Major Market,93,120,213,80,57,26,640,2,2/1/2011 0:00,Coffee,Columbian,Regular
561,Florida,East,Major Market,98,155,267,112,57,34,502,3,4/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
561,Florida,East,Major Market,76,127,218,91,51,28,656,3,10/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
561,Florida,East,Major Market,141,161,275,116,55,35,678,3,8/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
561,Florida,East,Major Market,28,47,78,31,19,8,856,13,11/1/2010 0:00,Tea,Green Tea,Regular
561,Florida,East,Major Market,51,103,180,77,52,25,557,6,11/1/2010 0:00,Espresso,Decaf Espresso,Decaf
561,Florida,East,Major Market,21,43,76,33,22,10,577,8,9/1/2010 0:00,Herbal Tea,Chamomile,Decaf
561,Florida,East,Major Market,11,30,52,22,19,7,570,8,11/1/2010 0:00,Herbal Tea,Chamomile,Decaf
561,Florida,East,Major Market,19,67,129,54,54,20,391,9,11/1/2011 0:00,Herbal Tea,Lemon,Decaf
561,Florida,East,Major Market,50,96,176,80,46,24,1079,10,12/1/2010 0:00,Herbal Tea,Mint,Decaf
561,Florida,East,Major Market,65,89,175,75,45,23,1063,10,11/1/2011 0:00,Herbal Tea,Mint,Decaf
561,Florida,East,Major Market,47,52,93,35,20,9,875,11,9/1/2011 0:00,Tea,Darjeeling,Regular
561,Florida,East,Major Market,52,56,100,38,21,10,871,11,10/1/2011 0:00,Tea,Darjeeling,Regular
562,California,West,Major Market,-139,-67,87,154,72,49,2105,1,8/1/2010 0:00,Coffee,Amaretto,Regular
562,California,West,Major Market,-113,-13,117,123,63,39,964,1,4/1/2011 0:00,Coffee,Amaretto,Regular
562,California,West,Major Market,465,474,842,316,161,110,2580,2,9/1/2011 0:00,Coffee,Columbian,Regular
562,California,West,Major Market,56,110,182,72,54,23,650,13,10/1/2010 0:00,Tea,Green Tea,Regular
562,California,West,Major Market,45,225,387,162,180,147,943,5,7/1/2010 0:00,Espresso,Caffe Mocha,Regular
562,California,West,Major Market,27,173,298,125,146,113,898,5,10/1/2010 0:00,Espresso,Caffe Mocha,Regular
562,California,West,Major Market,240,362,634,272,122,89,1616,6,6/1/2010 0:00,Espresso,Decaf Espresso,Decaf
562,California,West,Major Market,357,387,672,291,119,96,1742,6,7/1/2011 0:00,Espresso,Decaf Espresso,Decaf
562,California,West,Major Market,101,139,234,95,38,26,799,8,3/1/2010 0:00,Herbal Tea,Chamomile,Decaf
562,California,West,Major Market,156,145,261,100,40,28,981,8,9/1/2011 0:00,Herbal Tea,Chamomile,Decaf
562,California,West,Major Market,186,281,520,239,95,74,1246,9,10/1/2010 0:00,Herbal Tea,Lemon,Decaf
562,California,West,Major Market,69,109,193,84,40,27,603,10,3/1/2010 0:00,Herbal Tea,Mint,Decaf
562,California,West,Major Market,92,100,190,78,38,25,593,10,4/1/2011 0:00,Herbal Tea,Mint,Decaf
562,California,West,Major Market,112,152,256,104,40,29,952,11,7/1/2010 0:00,Tea,Darjeeling,Regular
562,California,West,Major Market,134,179,302,123,45,34,915,11,10/1/2010 0:00,Tea,Darjeeling,Regular
562,California,West,Major Market,146,130,245,89,38,24,777,11,1/1/2011 0:00,Tea,Darjeeling,Regular
562,California,West,Major Market,123,124,208,86,33,24,499,12,5/1/2011 0:00,Tea,Earl Grey,Regular
562,California,West,Major Market,149,239,478,239,90,66,1755,4,10/1/2010 0:00,Espresso,Caffe Latte,Regular
563,Iowa,Central,Small Market,15,31,52,21,16,5,846,1,10/1/2010 0:00,Coffee,Amaretto,Regular
563,Iowa,Central,Small Market,8,24,39,15,16,4,848,1,11/1/2010 0:00,Coffee,Amaretto,Regular
563,Iowa,Central,Small Market,17,27,50,18,17,5,821,1,1/1/2011 0:00,Coffee,Amaretto,Regular
563,Iowa,Central,Small Market,15,25,44,16,15,4,851,1,12/1/2011 0:00,Coffee,Amaretto,Regular
563,Iowa,Central,Small Market,8,38,70,32,30,9,996,2,6/1/2010 0:00,Coffee,Columbian,Regular
563,Iowa,Central,Small Market,15,49,90,41,34,12,1007,2,8/1/2010 0:00,Coffee,Columbian,Regular
563,Iowa,Central,Small Market,5,35,64,29,30,8,1003,2,11/1/2010 0:00,Coffee,Columbian,Regular
563,Iowa,Central,Small Market,8,38,69,31,30,9,1009,2,12/1/2010 0:00,Coffee,Columbian,Regular
563,Iowa,Central,Small Market,12,31,54,23,19,7,617,3,3/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
563,Iowa,Central,Small Market,3,20,35,15,17,4,600,3,9/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
563,Iowa,Central,Small Market,11,26,43,17,15,4,777,5,1/1/2010 0:00,Espresso,Caffe Mocha,Regular
563,Iowa,Central,Small Market,10,26,43,17,16,4,776,5,4/1/2010 0:00,Espresso,Caffe Mocha,Regular
563,Iowa,Central,Small Market,17,26,48,17,16,4,777,5,1/1/2011 0:00,Espresso,Caffe Mocha,Regular
563,Iowa,Central,Small Market,21,32,53,21,16,5,798,5,6/1/2011 0:00,Espresso,Caffe Mocha,Regular
563,Iowa,Central,Small Market,25,35,57,23,16,6,806,5,8/1/2011 0:00,Espresso,Caffe Mocha,Regular
563,Iowa,Central,Small Market,10,26,43,17,16,4,777,6,1/1/2010 0:00,Espresso,Decaf Espresso,Decaf
563,Iowa,Central,Small Market,32,43,43,0,11,0,731,6,3/1/2010 0:00,Espresso,Decaf Espresso,Decaf
563,Iowa,Central,Small Market,43,43,43,0,11,0,645,6,5/1/2011 0:00,Espresso,Decaf Espresso,Decaf
563,Iowa,Central,Small Market,43,43,43,0,11,0,602,6,6/1/2011 0:00,Espresso,Decaf Espresso,Decaf
563,Iowa,Central,Small Market,43,43,43,0,11,0,559,6,7/1/2011 0:00,Espresso,Decaf Espresso,Decaf
563,Iowa,Central,Small Market,43,43,43,0,11,0,516,6,8/1/2011 0:00,Espresso,Decaf Espresso,Decaf
563,Iowa,Central,Small Market,46,43,46,0,12,0,430,6,10/1/2011 0:00,Espresso,Decaf Espresso,Decaf
563,Iowa,Central,Small Market,47,43,46,0,11,0,344,6,12/1/2011 0:00,Espresso,Decaf Espresso,Decaf
563,Iowa,Central,Small Market,201,311,545,234,110,77,1282,8,2/1/2010 0:00,Herbal Tea,Chamomile,Decaf
563,Iowa,Central,Small Market,220,335,587,252,115,83,1316,8,4/1/2010 0:00,Herbal Tea,Chamomile,Decaf
563,Iowa,Central,Small Market,231,349,612,263,118,86,1433,8,5/1/2010 0:00,Herbal Tea,Chamomile,Decaf
563,Iowa,Central,Small Market,298,311,581,234,110,77,1282,8,2/1/2011 0:00,Herbal Tea,Chamomile,Decaf
563,Iowa,Central,Small Market,315,324,604,243,112,80,1260,8,3/1/2011 0:00,Herbal Tea,Chamomile,Decaf
563,Iowa,Central,Small Market,326,335,626,252,115,83,1316,8,4/1/2011 0:00,Herbal Tea,Chamomile,Decaf
563,Iowa,Central,Small Market,333,362,628,272,113,89,1616,8,6/1/2011 0:00,Herbal Tea,Chamomile,Decaf
563,Iowa,Central,Small Market,86,139,234,95,53,30,608,9,1/1/2010 0:00,Herbal Tea,Lemon,Decaf
563,Iowa,Central,Small Market,95,150,254,104,55,33,596,9,2/1/2010 0:00,Herbal Tea,Lemon,Decaf
563,Iowa,Central,Small Market,115,176,298,122,61,39,801,9,9/1/2010 0:00,Herbal Tea,Lemon,Decaf
563,Iowa,Central,Small Market,168,185,309,127,59,40,671,9,5/1/2011 0:00,Herbal Tea,Lemon,Decaf
563,Iowa,Central,Small Market,207,222,373,154,67,49,833,9,7/1/2011 0:00,Herbal Tea,Lemon,Decaf
563,Iowa,Central,Small Market,141,229,457,228,88,63,1436,11,2/1/2010 0:00,Tea,Darjeeling,Regular
563,Iowa,Central,Small Market,149,239,478,239,90,66,1755,11,10/1/2010 0:00,Tea,Darjeeling,Regular
563,Iowa,Central,Small Market,226,261,516,260,90,72,1715,11,6/1/2011 0:00,Tea,Darjeeling,Regular
563,Iowa,Central,Small Market,230,266,527,266,92,74,1819,11,7/1/2011 0:00,Tea,Darjeeling,Regular
563,Iowa,Central,Small Market,230,249,531,249,94,69,1775,11,9/1/2011 0:00,Tea,Darjeeling,Regular
563,Iowa,Central,Small Market,191,212,451,211,83,59,1778,11,11/1/2011 0:00,Tea,Darjeeling,Regular
563,Iowa,Central,Small Market,190,324,589,265,134,100,1538,12,5/1/2010 0:00,Tea,Earl Grey,Regular
563,Iowa,Central,Small Market,197,332,603,271,135,102,1714,12,6/1/2010 0:00,Tea,Earl Grey,Regular
563,Iowa,Central,Small Market,183,312,567,255,129,96,1756,12,10/1/2010 0:00,Tea,Earl Grey,Regular
563,Iowa,Central,Small Market,260,301,582,245,126,93,1369,12,3/1/2011 0:00,Tea,Earl Grey,Regular
563,Iowa,Central,Small Market,276,318,616,260,132,98,1423,12,4/1/2011 0:00,Tea,Earl Grey,Regular
563,Iowa,Central,Small Market,321,360,697,294,144,111,1838,12,12/1/2011 0:00,Tea,Earl Grey,Regular
567,Ohio,Central,Major Market,42,74,137,55,46,18,336,1,4/1/2011 0:00,Coffee,Amaretto,Regular
567,Ohio,Central,Major Market,-3,73,125,52,76,47,509,3,11/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
567,Ohio,Central,Major Market,-12,56,94,39,60,36,517,3,7/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
567,Ohio,Central,Major Market,93,163,325,162,70,45,1091,5,4/1/2010 0:00,Espresso,Caffe Mocha,Regular
567,Ohio,Central,Major Market,92,161,322,161,69,45,1267,5,10/1/2010 0:00,Espresso,Caffe Mocha,Regular
567,Ohio,Central,Major Market,6,57,102,45,51,17,409,6,9/1/2010 0:00,Espresso,Decaf Espresso,Decaf
567,Ohio,Central,Major Market,9,25,41,16,16,4,484,8,8/1/2010 0:00,Herbal Tea,Chamomile,Decaf
567,Ohio,Central,Major Market,45,48,90,32,20,8,456,8,1/1/2011 0:00,Herbal Tea,Chamomile,Decaf
567,Ohio,Central,Major Market,23,42,71,29,19,8,835,9,5/1/2010 0:00,Herbal Tea,Lemon,Decaf
567,Ohio,Central,Major Market,68,126,210,84,58,27,651,11,1/1/2010 0:00,Tea,Darjeeling,Regular
567,Ohio,Central,Major Market,104,116,224,84,51,26,500,12,1/1/2011 0:00,Tea,Earl Grey,Regular
567,Ohio,Central,Major Market,145,164,279,118,55,36,636,12,6/1/2011 0:00,Tea,Earl Grey,Regular
573,Missouri,Central,Small Market,39,104,189,85,65,32,476,2,3/1/2010 0:00,Coffee,Columbian,Regular
573,Missouri,Central,Small Market,35,98,178,80,63,30,494,2,4/1/2010 0:00,Coffee,Columbian,Regular
573,Missouri,Central,Small Market,33,96,173,77,63,29,529,2,5/1/2010 0:00,Coffee,Columbian,Regular
573,Missouri,Central,Small Market,31,93,169,76,62,28,580,2,6/1/2010 0:00,Coffee,Columbian,Regular
573,Missouri,Central,Small Market,38,102,184,82,64,31,601,2,11/1/2010 0:00,Coffee,Columbian,Regular
573,Missouri,Central,Small Market,26,85,153,68,59,25,619,2,12/1/2010 0:00,Coffee,Columbian,Regular
573,Missouri,Central,Small Market,62,107,206,86,65,32,484,2,2/1/2011 0:00,Coffee,Columbian,Regular
573,Missouri,Central,Small Market,52,98,190,80,63,30,494,2,4/1/2011 0:00,Coffee,Columbian,Regular
573,Missouri,Central,Small Market,46,96,171,77,59,29,529,2,5/1/2011 0:00,Coffee,Columbian,Regular
573,Missouri,Central,Small Market,43,93,167,76,58,28,580,2,6/1/2011 0:00,Coffee,Columbian,Regular
573,Missouri,Central,Small Market,37,83,160,67,58,25,599,2,9/1/2011 0:00,Coffee,Columbian,Regular
573,Missouri,Central,Small Market,52,98,189,79,63,30,593,2,10/1/2011 0:00,Coffee,Columbian,Regular
573,Missouri,Central,Small Market,56,102,196,82,64,31,601,2,11/1/2011 0:00,Coffee,Columbian,Regular
573,Missouri,Central,Small Market,39,85,163,68,59,25,619,2,12/1/2011 0:00,Coffee,Columbian,Regular
573,Missouri,Central,Small Market,47,92,170,78,45,24,965,3,1/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
573,Missouri,Central,Small Market,45,89,163,74,44,22,949,3,3/1/2010 0:00,Coffee,Decaf Irish Cream,Decaf
573,Missouri,Central,Small Market,70,91,178,76,44,23,965,3,4/1/2011 0:00,Coffee,Decaf Irish Cream,Decaf
573,Missouri,Central,Small Market,-4,41,74,33,45,12,193,13,2/1/2010 0:00,Tea,Green Tea,Regular
573,Missouri,Central,Small Market,-4,42,75,33,46,12,190,13,3/1/2010 0:00,Tea,Green Tea,Regular
573,Missouri,Central,Small Market,-2,44,79,35,46,13,197,13,4/1/2010 0:00,Tea,Green Tea,Regular
573,Missouri,Central,Small Market,-2,45,81,36,47,13,212,13,5/1/2010 0:00,Tea,Green Tea,Regular
573,Missouri,Central,Small Market,0,46,82,36,46,13,236,13,6/1/2010 0:00,Tea,Green Tea,Regular
573,Missouri,Central,Small Market,2,51,91,40,49,15,244,13,9/1/2010 0:00,Tea,Green Tea,Regular
573,Missouri,Central,Small Market,-6,41,79,33,45,12,193,13,2/1/2011 0:00,Tea,Green Tea,Regular
573,Missouri,Central,Small Market,1,48,85,38,44,14,248,13,8/1/2011 0:00,Tea,Green Tea,Regular
573,Missouri,Central,Small Market,48,73,123,50,25,14,821,5,1/1/2010 0:00,Espresso,Caffe Mocha,Regular
573,Missouri,Central,Small Market,48,73,123,50,25,14,814,5,2/1/2010 0:00,Espresso,Caffe Mocha,Regular
573,Missouri,Central,Small Market,47,72,121,49,25,13,809,5,3/1/2010 0:00,Espresso,Caffe Mocha,Regular
573,Missouri,Central,Small Market,32,52,87,35,20,9,894,5,7/1/2010 0:00,Espresso,Caffe Mocha,Regular
573,Missouri,Central,Small Market,75,73,138,50,26,14,821,5,1/1/2011 0:00,Espresso,Caffe Mocha,Regular
573,Missouri,Central,Small Market,70,72,129,49,25,13,809,5,3/1/2011 0:00,Espresso,Caffe Mocha,Regular
573,Missouri,Central,Small Market,61,64,115,44,23,12,886,5,9/1/2011 0:00,Espresso,Caffe Mocha,Regular
573,Missouri,Central,Small Market,53,59,106,40,23,11,881,5,10/1/2011 0:00,Espresso,Caffe Mocha,Regular
573,Missouri,Central,Small Market,76,78,141,54,27,15,885,5,11/1/2011 0:00,Espresso,Caffe Mocha,Regular
573,Missouri,Central,Small Market,71,73,131,50,25,14,898,5,12/1/2011 0:00,Espresso,Caffe Mocha,Regular
573,Missouri,Central,Small Market,38,61,103,42,23,11,771,6,2/1/2010 0:00,Espresso,Decaf Espresso,Decaf
573,Missouri,Central,Small Market,44,67,112,45,23,12,777,6,4/1/2010 0:00,Espresso,Decaf Espresso,Decaf
573,Missouri,Central,Small Market,31,53,89,36,22,10,828,6,6/1/2010 0:00,Espresso,Decaf Espresso,Decaf
573,Missouri,Central,Small Market,70,68,128,46,24,12,777,6,1/1/2011 0:00,Espresso,Decaf Espresso,Decaf
573,Missouri,Central,Small Market,67,70,126,48,25,13,766,6,3/1/2011 0:00,Espresso,Decaf Espresso,Decaf
573,Missouri,Central,Small Market,65,67,119,45,23,12,777,6,4/1/2011 0:00,Espresso,Decaf Espresso,Decaf
573,Missouri,Central,Small Market,39,48,79,32,19,8,841,6,8/1/2011 0:00,Espresso,Decaf Espresso,Decaf
573,Missouri,Central,Small Market,-11,53,90,37,64,34,261,8,1/1/2010 0:00,Herbal Tea,Chamomile,Decaf
573,Missouri,Central,Small Market,-6,64,109,45,70,41,320,8,10/1/2010 0:00,Herbal Tea,Chamomile,Decaf
